region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,pop_type,strata_id,n_pop,N_hh,n_hex,selection_type,certainty_stratum,excluded_infeasible,clusters_target_stage1,achieved_clusters,m_used,ICC,DEFF,expected_households_stage1,target_sample,achieved_sample,confidence_level_pct,target_moe_pct,projected_moe_pct,realized_moe_pct,coverage_status,exclusion_reason,partners_covering
NE,NG008,Borno,NG008002,Askira/Uba,idp,idp_NG008002,12762,2127,12,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,102,90,10,NA,9.061492494870794,covered,none,FACT
NE,NG008,Borno,NG008003,Bama,idp,idp_NG008003,111144,36244,3,pps,FALSE,FALSE,17,1,6,0.06,1.3,102,102,102,90,10,NA,9.271774758496447,covered,none,PLAN
NE,NG008,Borno,NG008004,Bayo,idp,idp_NG008004,549,93,9,pps,FALSE,FALSE,9,7,6,0.06,1.3,54,54,48,90,10,NA,9.465872747204624,covered,none,FACT
NE,NG008,Borno,NG008005,Biu,idp,idp_NG008005,52751,7195,13,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.21931416451884,covered,none,FACT
NE,NG008,Borno,NG008006,Chibok,idp,idp_NG008006,18091,3653,26,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,90,90,10,NA,9.763155563713992,covered,none,IMC
NE,NG008,Borno,NG008007,Damboa,idp,idp_NG008007,114070,25722,14,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,90,90,10,NA,9.867224400975788,covered,none,IMC
NE,NG008,Borno,NG008008,Dikwa,idp,idp_NG008008,109091,21741,3,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.263128207086366,covered,none,Street Child of Nigeria
NE,NG008,Borno,NG008009,Gubio,idp,idp_NG008009,12890,2896,2,pps,FALSE,FALSE,17,2,6,0.06,1.3,102,102,102,90,10,NA,9.121321597612093,covered,none,FACT
NE,NG008,Borno,NG008011,Gwoza,idp,idp_NG008011,161897,31273,3,pps,FALSE,FALSE,17,2,6,0.06,1.3,102,102,102,90,10,NA,9.269715179693492,covered,none,NRC
NE,NG008,Borno,NG008012,Hawul,idp,idp_NG008012,23289,4172,15,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,102,90,10,NA,9.171618065929305,covered,none,FACT
NE,NG008,Borno,NG008013,Jere,idp,idp_NG008013,262084,57906,22,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,102,90,10,NA,9.27661995163993,covered,none,NRC
NE,NG008,Borno,NG008014,Kaga,idp,idp_NG008014,24885,4701,5,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.184417707417454,covered,none,FACT
NE,NG008,Borno,NG008015,Kala/Balge,idp,idp_NG008015,41059,10983,2,pps,FALSE,FALSE,17,2,6,0.06,1.3,102,102,102,90,10,NA,9.241927065284134,covered,none,PLAN
NE,NG008,Borno,NG008016,Konduga,idp,idp_NG008016,73818,14702,14,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.252771568927052,covered,none,NRC
NE,NG008,Borno,NG008018,Kwaya Kusar,idp,idp_NG008018,5722,709,13,pps,FALSE,FALSE,16,12,6,0.06,1.3,96,96,96,90,10,NA,8.90526667302768,covered,none,FACT
NE,NG008,Borno,NG008019,Mafa,idp,idp_NG008019,42100,8276,2,pps,FALSE,FALSE,17,2,6,0.06,1.3,102,102,102,90,10,NA,9.227884856774473,covered,none,FHI 360
NE,NG008,Borno,NG008020,Magumeri,idp,idp_NG008020,38166,7621,3,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.222983000150316,covered,none,INTERSOS
NE,NG008,Borno,NG008021,Maiduguri,idp,idp_NG008021,196014,35641,10,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.271555565426354,covered,none,INTERSOS
NE,NG008,Borno,NG008024,Monguno,idp,idp_NG008024,146298,41540,5,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.273426322201173,covered,none,Street Child of Nigeria
NE,NG008,Borno,NG008025,Ngala,idp,idp_NG008025,47965,11326,2,pps,FALSE,FALSE,17,2,6,0.06,1.3,102,102,102,90,10,NA,9.243226069300517,covered,none,CARE
NE,NG008,Borno,NG008027,Shani,idp,idp_NG008027,2703,407,11,pps,FALSE,FALSE,15,8,6,0.06,1.3,90,90,84,90,10,NA,9.125728388977413,covered,none,FACT
NW,NG019,Kaduna,NG019007,Jema'a,idp,idp_NG019007,2447,440,4,pps,FALSE,FALSE,15,4,6,0.06,1.3,90,90,90,90,10,NA,8.825705764027877,covered,none,COOPI
NW,NG019,Kaduna,NG019023,Zaria,idp,idp_NG019023,556,121,4,pps,FALSE,FALSE,10,4,6,0.06,1.3,60,60,60,90,10,NA,8.631128979957882,covered,none,COOPI
NW,NG021,Katsina,NG021001,Bakori,idp,idp_NG021001,3168,436,3,pps,FALSE,FALSE,15,4,6,0.06,1.3,90,90,78,90,10,NA,9.632045396574009,covered,none,FACT
NW,NG021,Katsina,NG021002,Batagarawa,idp,idp_NG021002,9661,1351,11,pps,FALSE,FALSE,16,8,6,0.06,1.3,96,96,96,90,10,NA,9.227590206214433,covered,none,IRC
NW,NG021,Katsina,NG021005,Bindawa,idp,idp_NG021005,3376,481,9,pps,FALSE,FALSE,15,9,6,0.06,1.3,90,90,90,90,10,NA,8.921039094481754,covered,none,FACT
NW,NG021,Katsina,NG021006,Charanchi,idp,idp_NG021006,4004,598,5,pps,FALSE,FALSE,15,5,6,0.06,1.3,90,90,90,90,10,NA,9.117848528302313,covered,none,CARE
NW,NG021,Katsina,NG021007,Dan Musa,idp,idp_NG021007,24005,3685,10,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.156562091054937,covered,none,FACT
NW,NG021,Katsina,NG021009,Danja,idp,idp_NG021009,1728,223,5,pps,FALSE,FALSE,13,3,6,0.06,1.3,78,78,60,90,10,NA,10.373149260765238,covered,none,FACT
NW,NG021,Katsina,NG021011,Dutsi,idp,idp_NG021011,1240,185,3,pps,FALSE,FALSE,11,3,6,0.06,1.3,66,66,66,90,10,NA,9.282426919281848,covered,none,FACT
NW,NG021,Katsina,NG021012,Dutsin-Ma,idp,idp_NG021012,9291,1229,4,pps,FALSE,FALSE,16,3,6,0.06,1.3,96,96,84,90,10,NA,9.879451969651482,covered,none,FACT
NW,NG021,Katsina,NG021014,Funtua,idp,idp_NG021014,9787,1317,2,pps,FALSE,FALSE,16,10,6,0.06,1.3,96,96,96,90,10,NA,9.218562577179721,covered,none,FACT
NW,NG021,Katsina,NG021015,Ingawa,idp,idp_NG021015,292,45,1,pps,FALSE,FALSE,6,1,6,0.06,1.3,36,36,36,90,10,NA,7.068261417408812,covered,none,FACT
NW,NG021,Katsina,NG021017,Kafur,idp,idp_NG021017,4771,623,5,pps,FALSE,FALSE,15,5,6,0.06,1.3,90,90,78,90,10,NA,9.938588165940928,covered,none,FACT
NW,NG021,Katsina,NG021020,Kankia,idp,idp_NG021020,6382,800,6,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,78,90,10,NA,10.092920329254495,covered,none,IMC
NW,NG021,Katsina,NG021022,Kurfi,idp,idp_NG021022,5117,728,6,pps,FALSE,FALSE,16,6,6,0.06,1.3,96,96,96,90,10,NA,8.92328274756591,covered,none,Malteser
NW,NG021,Katsina,NG021023,Kusada,idp,idp_NG021023,1383,215,5,pps,FALSE,FALSE,13,5,6,0.06,1.3,78,78,78,90,10,NA,8.49522787529834,covered,none,FACT
NW,NG021,Katsina,NG021025,Malumfashi,idp,idp_NG021025,9280,1269,9,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,72,90,10,NA,10.737177620052329,covered,none,FACT
NW,NG021,Katsina,NG021026,Mani,idp,idp_NG021026,2031,288,8,pps,FALSE,FALSE,14,6,6,0.06,1.3,84,84,84,90,10,NA,8.625880347329005,covered,none,FACT
NW,NG021,Katsina,NG021030,Rimi,idp,idp_NG021030,2794,355,6,pps,FALSE,FALSE,14,6,6,0.06,1.3,84,84,84,90,10,NA,8.951839946700732,covered,none,FACT
NW,NG021,Katsina,NG021032,Safana,idp,idp_NG021032,10804,1534,9,pps,FALSE,FALSE,16,9,6,0.06,1.3,96,96,114,90,10,NA,8.452586160221957,covered,none,FACT
NC,NG026,Nasarawa,NG026001,Akwanga,idp,idp_NG026001,722,122,8,pps,FALSE,FALSE,10,7,6,0.06,1.3,60,60,60,90,10,NA,8.665556768304864,covered,none,CARE
NC,NG026,Nasarawa,NG026002,Awe,idp,idp_NG026002,2342,461,8,pps,FALSE,FALSE,15,7,6,0.06,1.3,90,90,90,90,10,NA,8.876785415805081,covered,none,CARE
NC,NG026,Nasarawa,NG026005,Keana,idp,idp_NG026005,2857,609,3,pps,FALSE,FALSE,15,3,6,0.06,1.3,90,90,90,90,10,NA,9.13228742610292,covered,none,CARE
NC,NG026,Nasarawa,NG026007,Kokona,idp,idp_NG026007,592,112,5,pps,FALSE,FALSE,10,4,6,0.06,1.3,60,60,60,90,10,NA,8.285781842533673,covered,none,CARE
NC,NG026,Nasarawa,NG026008,Lafia,idp,idp_NG026008,3411,694,17,pps,FALSE,FALSE,16,13,6,0.06,1.3,96,96,96,90,10,NA,8.89031799622434,covered,none,CARE
NC,NG026,Nasarawa,NG026010,Nasarawa-Eggon,idp,idp_NG026010,1365,247,8,pps,FALSE,FALSE,13,4,6,0.06,1.3,78,78,78,90,10,NA,8.800299134772121,covered,none,CARE
NC,NG026,Nasarawa,NG026011,Obi,idp,idp_NG026011,1122,209,5,pps,FALSE,FALSE,13,4,6,0.06,1.3,78,78,78,90,10,NA,8.426080739935811,covered,none,CARE
NC,NG032,Plateau,NG032001,Barikin Ladi,idp,idp_NG032001,890,150,5,pps,FALSE,FALSE,11,4,6,0.06,1.3,66,66,66,90,10,NA,8.666494751396673,covered,none,CRS
NC,NG032,Plateau,NG032002,Bassa,idp,idp_NG032002,1555,305,4,pps,FALSE,FALSE,14,4,6,0.06,1.3,84,84,84,90,10,NA,8.723457293685975,covered,none,CRS
NC,NG032,Plateau,NG032003,Bokkos,idp,idp_NG032003,3041,557,3,pps,FALSE,FALSE,15,3,6,0.06,1.3,90,90,90,90,10,NA,9.058759443265146,covered,none,CRS
NC,NG032,Plateau,NG032011,Mangu,idp,idp_NG032011,11830,2343,13,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.082310272279447,covered,none,COOPI
NC,NG032,Plateau,NG032015,Riyom,idp,idp_NG032015,6440,1215,9,pps,FALSE,FALSE,16,6,6,0.06,1.3,96,96,96,90,10,NA,9.188381540807681,covered,none,COOPI
NW,NG034,Sokoto,NG034001,Binji,idp,idp_NG034001,619,161,2,pps,FALSE,FALSE,11,1,6,0.06,1.3,66,66,60,90,10,NA,9.618204521065437,covered,none,FACT
NW,NG034,Sokoto,NG034002,Bodinga,idp,idp_NG034002,1990,326,4,pps,FALSE,FALSE,14,4,6,0.06,1.3,84,84,84,90,10,NA,8.828670259923802,covered,none,ACF
NW,NG034,Sokoto,NG034003,Dange-Shuni,idp,idp_NG034003,4615,896,2,pps,FALSE,FALSE,16,2,6,0.06,1.3,96,96,96,90,10,NA,9.048295942231025,covered,none,FACT
NW,NG034,Sokoto,NG034010,Kebbe,idp,idp_NG034010,1039,185,2,pps,FALSE,FALSE,11,1,6,0.06,1.3,66,66,36,90,10,NA,14.063774996659253,covered,none,FACT
NW,NG034,Sokoto,NG034011,Kware,idp,idp_NG034011,4252,635,5,pps,FALSE,FALSE,15,5,6,0.06,1.3,90,90,90,90,10,NA,9.16434235235966,covered,none,FACT
NW,NG034,Sokoto,NG034012,Rabah,idp,idp_NG034012,8277,1648,6,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,9.29035650191985,covered,none,ACF
NW,NG034,Sokoto,NG034014,Shagari,idp,idp_NG034014,14742,2596,4,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.102242356965254,covered,none,CRS
NW,NG034,Sokoto,NG034015,Silame,idp,idp_NG034015,3386,686,6,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,8.88206691776011,covered,none,FACT
NW,NG034,Sokoto,NG034016,Sokoto North,idp,idp_NG034016,3369,807,3,pps,FALSE,FALSE,16,3,6,0.06,1.3,96,96,96,90,10,NA,8.988776874815521,covered,none,DRC
NW,NG034,Sokoto,NG034017,Sokoto South,idp,idp_NG034017,3674,644,3,pps,FALSE,FALSE,15,3,6,0.06,1.3,90,90,90,90,10,NA,9.174809983062955,covered,none,DRC
NW,NG034,Sokoto,NG034018,Tambuwal,idp,idp_NG034018,17143,2518,9,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.096529004295121,covered,none,ACF
NW,NG034,Sokoto,NG034020,Tureta,idp,idp_NG034020,7179,1055,4,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,9.128981330463786,covered,none,FACT
NW,NG034,Sokoto,NG034021,Wamako,idp,idp_NG034021,3743,625,5,pps,FALSE,FALSE,15,5,6,0.06,1.3,90,90,90,90,10,NA,9.15234281109342,covered,none,CRS
NW,NG034,Sokoto,NG034022,Wurno,idp,idp_NG034022,2128,332,3,pps,FALSE,FALSE,14,3,6,0.06,1.3,84,84,84,90,10,NA,8.856071981059719,covered,none,ZOA
NE,NG036,Yobe,NG036001,Bade,idp,idp_NG036001,25096,3846,8,pps,FALSE,FALSE,17,5,6,0.06,1.3,102,102,102,90,10,NA,9.161964387977985,covered,none,NRC
